Carbon Emissions (CO?e),Carbon Offset,Energy Consumption,Water Usage,Waste Generation,Product Sales,Revenue,Investments,Employee Engagement,Customer Engagement,Supply Chain Emissions,Compliance Score,Sensor,Standard Emission Output,Current Emission Reduction
0.010361929687251428,0.006742274726530016,0.031106192404191508,0.0947822409263316,0.0011150315207410803,0.03578910719430453,19.97102751847862,2.8019583705880633,0.0017104815630804287,0.00020012545308532685,0.01739349106996429,0.0010205721426937123,2,0.011398122655976572,0.0010361929687251435
0.010836314405945962,0.006475705360543106,0.031695761019410885,0.09072627685615656,0.0011797263888422651,0.036766723991350385,20.282482561699066,2.841802305450224,0.0017849873683580765,0.00020436501450950964,0.01816041023612033,0.00106786057522912,2,0.01191994584654056,0.001083631440594597
0.011081569403906623,0.006404431665240813,0.031202147231297602,0.09334283802662975,0.0012102474185173198,0.03544142388020992,20.85455763447884,2.667855844376309,0.0018438971019233022,0.00019946677576813604,0.018156703248433676,0.0010499525449442913,2,0.012189726344297287,0.0011081569403906637
0.010686509369616399,0.0064012368967841645,0.03307778523322464,0.09425640131199314,0.0011604553439464637,0.03599048119551955,19.7463271630441,2.8506583068125395,0.0017388045312654208,0.00020453660548798398,0.018530414214866495,0.001003449379189296,2,0.01175516030657804,0.001068650936961641
0.01017983972607315,0.006398191768064138,0.03154697114507598,0.09232698180662542,0.0011819204028267445,0.036730877206547656,20.591316749832085,2.8989978544701076,0.0017200132162251693,0.00020133015478090798,0.0174460947765347,0.0009819750747915921,2,0.011197823698680467,0.001017983972607316
0.010128589744635817,0.006563106726692917,0.03210963608572359,0.0884710588260814,0.0011279020726236958,0.03846529899561724,19.197008537528642,2.821247983069088,0.0017328883700782332,0.00021195583975164303,0.017090111307841067,0.0009877629876956686,2,0.0111414487190994,0.001012858974463583
0.010751537879928044,0.006190767546459391,0.03074187542845716,0.09183818631004982,0.0011029331839113986,0.036596955537979814,20.158821739550735,2.661674583650289,0.0017077533112279113,0.00021559812761277254,0.018704452085726325,0.0009983143562100497,2,0.011826691667920849,0.0010751537879928053
0.011150588847799249,0.006246028659360921,0.03221594989343959,0.08670596860539954,0.0011381822259116678,0.035450725560997674,20.029032990864827,2.79536347591302,0.0018146883015336263,0.00021414216811144478,0.018665799197515074,0.000983842982781611,2,0.012265647732579174,0.001115058884779925
0.010932587059682641,0.006594203584725678,0.03211510576195224,0.08892605781456324,0.0011555754225489239,0.0382599442543097,20.160200273946238,2.7578549500203664,0.0017038910199933944,0.00021626114202274427,0.018333807146727544,0.0010349386740362203,2,0.012025845765650906,0.0010932587059682645
0.010830847813761854,0.006740474561796841,0.03341187403567613,0.09407597865725896,0.001214325544070766,0.03710679483428329,19.257683506953178,2.706016284045589,0.0017800140022640979,0.00020710544701834765,0.018038406971623754,0.0010079044363756463,2,0.01191393259513804,0.0010830847813761858
0.010356812704244845,0.006297867571369651,0.032531254019826955,0.09344673431332161,0.0011829631847735127,0.03716585917952464,19.123877544976555,2.778154764318343,0.0017828802060539768,0.0002132709920042133,0.017610113281526944,0.0010565227783062077,2,0.01139249397466933,0.001035681270424485
0.010542419128933922,0.006535440650968985,0.030352194036231905,0.09235144861692773,0.001171689583536354,0.03752426472870789,20.313435765550732,2.796094711605463,0.0016759270058839116,0.00020486287472915949,0.018517687072725317,0.0010585882724077546,2,0.011596661041827315,0.0010542419128933937
0.010233483895075847,0.006581531486200529,0.0315676492508036,0.08713029058792375,0.0011811542553756044,0.03574203928382787,20.630149187097086,2.7485227825014396,0.001750037858367426,0.0002039343742171913,0.018833334677956927,0.0010269233029595618,2,0.011256832284583433,0.0010233483895075862
0.010806795863994224,0.006723409562597083,0.032394414398274445,0.0901134772051665,0.001127866738569781,0.035699893671583924,19.338770765342314,2.8447225757734698,0.001696832555800357,0.0001997003039560943,0.017728786137948968,0.001003875522217773,2,0.011887475450393648,0.0010806795863994231
0.010853177827623984,0.006329672427597278,0.030575088121545673,0.08825603265478388,0.0011806335897606855,0.03546591108740735,20.197453771160646,2.6681039233179984,0.001730565681449194,0.00020358820010614258,0.01871888453899477,0.000975713902484563,2,0.011938495610386382,0.0010853177827623989
0.010697365472198093,0.006496733175479222,0.03215824155132552,0.0952590884346469,0.001189537188899805,0.0380124503615512,19.655810378736124,2.925495500008683,0.0017055125211332162,0.00020151194631965594,0.017053020047165232,0.0010489429677455221,2,0.011767102019417905,0.001069736547219811
0.010540354001542662,0.006485609365737804,0.03308515118322832,0.09384793160008958,0.0011949586510260196,0.036049262206578905,19.94558211419789,2.884414227993738,0.0017790390285957534,0.00019828163296978782,0.0186261899496953,0.0010529927998883257,2,0.01159438940169693,0.0010540354001542674
0.010789272687601461,0.006523968631686026,0.032467949144936274,0.08885413775158861,0.001200027341187745,0.03597518315315114,20.26015730848612,2.90491592788728,0.0017864968198671527,0.0002111998368674256,0.017372500414067425,0.001017057772858069,2,0.011868199956361607,0.0010789272687601464
0.01019559658522055,0.006299790209811482,0.03238728535820983,0.09086985429934821,0.0011515005823916939,0.03855227156559693,20.983574433988156,2.84539008486197,0.00170175209682893,0.00021704063540744988,0.01808373938615019,0.001031287998480415,2,0.011215156243742606,0.001019559658522056
0.01015979659109533,0.006298195622359328,0.032589494794527156,0.0886787266282259,0.0011290772453288024,0.0373880358114332,19.926393951266085,2.7133606350151926,0.0017227656694801226,0.00021826142745267544,0.01811462282862404,0.0009835374138870052,2,0.011175776250204864,0.0010159796591095345
